date,total_ridership,day_of_week,daytype,holiday,year,month,week
2002-07-10,499331,Wednesday,W,,2002,7,28
2002-07-11,501922,Thursday,W,,2002,7,28
2002-07-12,522690,Friday,W,,2002,7,28
2002-07-13,274000,Saturday,A,,2002,7,28
2002-07-14,202589,Sunday,U,,2002,7,28
2002-07-15,513587,Monday,W,,2002,7,29
2002-07-16,525196,Tuesday,W,,2002,7,29
2002-07-17,502853,Wednesday,W,,2002,7,29
2002-07-18,503622,Thursday,W,,2002,7,29
2002-07-19,517712,Friday,W,,2002,7,29
2002-07-20,286413,Saturday,A,,2002,7,29
2002-07-21,193544,Sunday,U,,2002,7,29
2002-07-22,503196,Monday,W,,2002,7,30
2002-07-23,526314,Tuesday,W,,2002,7,30
2002-07-24,521552,Wednesday,W,,2002,7,30
2002-07-25,513674,Thursday,W,,2002,7,30
2002-07-26,498818,Friday,W,,2002,7,30
2002-07-27,277010,Saturday,A,,2002,7,30
2002-07-28,181622,Sunday,U,,2002,7,30
2002-07-29,477470,Monday,W,,2002,7,31
2002-07-30,518718,Tuesday,W,,2002,7,31
2002-07-31,509945,Wednesday,W,,2002,7,31
2002-08-01,513483,Thursday,W,,2002,8,31
2002-08-02,517555,Friday,W,,2002,8,31
2002-08-03,274729,Saturday,A,,2002,8,31
2002-08-04,198159,Sunday,U,,2002,8,31
2002-08-05,481104,Monday,W,,2002,8,32
2002-08-06,500610,Tuesday,W,,2002,8,32
2002-08-07,494352,Wednesday,W,,2002,8,32
2002-08-08,498176,Thursday,W,,2002,8,32
2002-08-09,500792,Friday,W,,2002,8,32
2002-08-10,287175,Saturday,A,,2002,8,32
2002-08-11,194701,Sunday,U,,2002,8,32
2002-08-12,489696,Monday,W,,2002,8,33
2002-08-13,489017,Tuesday,W,,2002,8,33
2002-08-14,495023,Wednesday,W,,2002,8,33
2002-08-15,506229,Thursday,W,,2002,8,33
2002-08-16,500332,Friday,W,,2002,8,33
2002-08-17,287643,Saturday,A,,2002,8,33
2002-08-18,240961,Sunday,U,,2002,8,33
2002-08-19,460729,Monday,W,,2002,8,34
2002-08-20,495552,Tuesday,W,,2002,8,34
2002-08-21,483714,Wednesday,W,,2002,8,34
2002-08-22,450923,Thursday,W,,2002,8,34
2002-08-23,481445,Friday,W,,2002,8,34
2002-08-24,260466,Saturday,A,,2002,8,34
2002-08-25,192132,Sunday,U,,2002,8,34
2002-08-26,483925,Monday,W,,2002,8,35
2002-08-27,504125,Tuesday,W,,2002,8,35
2002-08-28,498605,Wednesday,W,,2002,8,35
2002-08-29,449596,Thursday,W,,2002,8,35
2002-08-30,513561,Friday,W,,2002,8,35
2002-08-31,292041,Saturday,A,,2002,8,35
2002-09-01,217254,Sunday,U,,2002,9,35
2002-09-02,169878,Monday,U,Labor Day,2002,9,36
2002-09-03,528691,Tuesday,W,,2002,9,36
2002-09-04,536035,Wednesday,W,,2002,9,36
2002-09-05,536275,Thursday,W,,2002,9,36
2002-09-06,536156,Friday,W,,2002,9,36
2002-09-07,269329,Saturday,A,,2002,9,36
2002-09-08,184726,Sunday,U,,2002,9,36
2002-09-09,532477,Monday,W,,2002,9,37
2002-09-10,540775,Tuesday,W,,2002,9,37
2002-09-11,533407,Wednesday,W,,2002,9,37
2002-09-12,544860,Thursday,W,,2002,9,37
2002-09-13,553296,Friday,W,,2002,9,37
2002-09-14,276454,Saturday,A,,2002,9,37
2002-09-15,186917,Sunday,U,,2002,9,37
2002-09-16,521831,Monday,W,,2002,9,38
2002-09-17,544294,Tuesday,W,,2002,9,38
2002-09-18,543719,Wednesday,W,,2002,9,38
2002-09-19,541287,Thursday,W,,2002,9,38
2002-09-20,528882,Friday,W,,2002,9,38
2002-09-21,279183,Saturday,A,,2002,9,38
2002-09-22,181708,Sunday,U,,2002,9,38
2002-09-23,538681,Monday,W,,2002,9,39
2002-09-24,561620,Tuesday,W,,2002,9,39
2002-09-25,562791,Wednesday,W,,2002,9,39
2002-09-26,559415,Thursday,W,,2002,9,39
2002-09-27,550146,Friday,W,,2002,9,39
2002-09-28,286188,Saturday,A,,2002,9,39
2002-09-29,196318,Sunday,U,,2002,9,39
2002-09-30,535528,Monday,W,,2002,9,40
2002-10-01,551994,Tuesday,W,,2002,10,40
2002-10-02,548040,Wednesday,W,,2002,10,40
2002-10-03,553974,Thursday,W,,2002,10,40
2002-10-04,529327,Friday,W,,2002,10,40
2002-10-05,285648,Saturday,A,,2002,10,40
2002-10-06,188408,Sunday,U,,2002,10,40
2002-10-07,542093,Monday,W,,2002,10,41
2002-10-08,549627,Tuesday,W,,2002,10,41
2002-10-09,548120,Wednesday,W,,2002,10,41
2002-10-10,553211,Thursday,W,,2002,10,41
2002-10-11,556237,Friday,W,,2002,10,41
2002-10-12,281065,Saturday,A,,2002,10,41
2002-10-13,272891,Sunday,U,,2002,10,41
2002-10-14,457818,Monday,W,,2002,10,42
2002-10-15,551965,Tuesday,W,,2002,10,42
2002-10-16,545507,Wednesday,W,,2002,10,42
2002-10-17,545262,Thursday,W,,2002,10,42
2002-10-18,543111,Friday,W,,2002,10,42
2002-10-19,281704,Saturday,A,,2002,10,42
2002-10-20,187641,Sunday,U,,2002,10,42
2002-10-21,534000,Monday,W,,2002,10,43
2002-10-22,544858,Tuesday,W,,2002,10,43
2002-10-23,536785,Wednesday,W,,2002,10,43
2002-10-24,542263,Thursday,W,,2002,10,43
2002-10-25,534612,Friday,W,,2002,10,43
2002-10-26,279586,Saturday,A,,2002,10,43
2002-10-27,183747,Sunday,U,,2002,10,43
2002-10-28,530671,Monday,W,,2002,10,44
2002-10-29,537498,Tuesday,W,,2002,10,44
2002-10-30,540535,Wednesday,W,,2002,10,44
2002-10-31,536568,Thursday,W,,2002,10,44
2002-11-01,530560,Friday,W,,2002,11,44
2002-11-02,264448,Saturday,A,,2002,11,44
2002-11-03,178637,Sunday,U,,2002,11,44
2002-11-04,535365,Monday,W,,2002,11,45
2002-11-05,517908,Tuesday,W,,2002,11,45
2002-11-06,544739,Wednesday,W,,2002,11,45
2002-11-07,561501,Thursday,W,,2002,11,45
2002-11-08,546391,Friday,W,,2002,11,45
2002-11-09,278095,Saturday,A,,2002,11,45
2002-11-10,185924,Sunday,U,,2002,11,45
2002-11-11,438362,Monday,W,,2002,11,46
2002-11-12,538211,Tuesday,W,,2002,11,46
2002-11-13,536507,Wednesday,W,,2002,11,46
2002-11-14,527880,Thursday,W,,2002,11,46
2002-11-15,532320,Friday,W,,2002,11,46
2002-11-16,265299,Saturday,A,,2002,11,46
2002-11-17,172847,Sunday,U,,2002,11,46
2002-11-18,523115,Monday,W,,2002,11,47
2002-11-19,539459,Tuesday,W,,2002,11,47
2002-11-20,532669,Wednesday,W,,2002,11,47
2002-11-21,524710,Thursday,W,,2002,11,47
2002-11-22,522788,Friday,W,,2002,11,47
2002-11-23,298187,Saturday,A,,2002,11,47
2002-11-24,170825,Sunday,U,,2002,11,47
2002-11-25,508976,Monday,W,,2002,11,48
2002-11-26,516616,Tuesday,W,,2002,11,48
2002-11-27,493553,Wednesday,W,,2002,11,48
2002-11-28,123307,Thursday,U,Thanksgiving Day,2002,11,48
2002-11-29,310186,Friday,W,,2002,11,48
2002-11-30,215456,Saturday,A,,2002,11,48
2002-12-01,158066,Sunday,U,,2002,12,48
2002-12-02,505726,Monday,W,,2002,12,49
2002-12-03,525398,Tuesday,W,,2002,12,49
2002-12-04,515710,Wednesday,W,,2002,12,49
2002-12-05,513363,Thursday,W,,2002,12,49
2002-12-06,508449,Friday,W,,2002,12,49
2002-12-07,268610,Saturday,A,,2002,12,49
2002-12-08,170667,Sunday,U,,2002,12,49
2002-12-09,485740,Monday,W,,2002,12,50
2002-12-10,508155,Tuesday,W,,2002,12,50
2002-12-11,509798,Wednesday,W,,2002,12,50
2002-12-12,509023,Thursday,W,,2002,12,50
2002-12-13,507476,Friday,W,,2002,12,50
2002-12-14,275033,Saturday,A,,2002,12,50
2002-12-15,182765,Sunday,U,,2002,12,50
2002-12-16,487573,Monday,W,,2002,12,51
2002-12-17,492676,Tuesday,W,,2002,12,51
2002-12-18,483041,Wednesday,W,,2002,12,51
2002-12-19,498727,Thursday,W,,2002,12,51
2002-12-20,477977,Friday,W,,2002,12,51
2002-12-21,240472,Saturday,A,,2002,12,51
2002-12-22,164124,Sunday,U,,2002,12,51
2002-12-23,394633,Monday,W,,2002,12,52
2002-12-24,270199,Tuesday,W,,2002,12,52
2002-12-25,81796,Wednesday,U,Christmas Day,2002,12,52
2002-12-26,314457,Thursday,W,,2002,12,52
2002-12-27,358594,Friday,W,,2002,12,52
2002-12-28,199836,Saturday,A,,2002,12,52
2002-12-29,152940,Sunday,U,,2002,12,52
2002-12-30,396796,Monday,W,,2002,12,1
2002-12-31,385866,Tuesday,W,,2002,12,1
2003-01-01,141066,Wednesday,U,New Year's Day,2003,1,1
2003-01-02,402357,Thursday,W,,2003,1,1
2003-01-03,428203,Friday,W,,2003,1,1
2003-01-04,211798,Saturday,A,,2003,1,1
2003-01-05,147020,Sunday,U,,2003,1,1
2003-01-06,477069,Monday,W,,2003,1,2
2003-01-07,481889,Tuesday,W,,2003,1,2
2003-01-08,491915,Wednesday,W,,2003,1,2
2003-01-09,486668,Thursday,W,,2003,1,2
2003-01-10,471113,Friday,W,,2003,1,2
2003-01-11,207511,Saturday,A,,2003,1,2
2003-01-12,142296,Sunday,U,,2003,1,2
2003-01-13,486125,Monday,W,,2003,1,3
2003-01-14,493278,Tuesday,W,,2003,1,3
2003-01-15,483904,Wednesday,W,,2003,1,3
2003-01-16,491216,Thursday,W,,2003,1,3
2003-01-17,485288,Friday,W,,2003,1,3
2003-01-18,216646,Saturday,A,,2003,1,3
2003-01-19,143516,Sunday,U,,2003,1,3
2003-01-20,311998,Monday,W,,2003,1,4
2003-01-21,490313,Tuesday,W,,2003,1,4
2003-01-22,475096,Wednesday,W,,2003,1,4
2003-01-23,448975,Thursday,W,,2003,1,4
2003-01-24,453405,Friday,W,,2003,1,4
2003-01-25,215176,Saturday,A,,2003,1,4
2003-01-26,140069,Sunday,U,,2003,1,4
2003-01-27,468295,Monday,W,,2003,1,5
2003-01-28,496387,Tuesday,W,,2003,1,5
2003-01-29,493434,Wednesday,W,,2003,1,5
2003-01-30,498805,Thursday,W,,2003,1,5
2003-01-31,479299,Friday,W,,2003,1,5
2003-02-01,241681,Saturday,A,,2003,2,5
2003-02-02,159580,Sunday,U,,2003,2,5
2003-02-03,494760,Monday,W,,2003,2,6
2003-02-04,495472,Tuesday,W,,2003,2,6
2003-02-05,485935,Wednesday,W,,2003,2,6
2003-02-06,495343,Thursday,W,,2003,2,6
2003-02-07,475725,Friday,W,,2003,2,6
2003-02-08,224499,Saturday,A,,2003,2,6
2003-02-09,150092,Sunday,U,,2003,2,6
2003-02-10,484747,Monday,W,,2003,2,7
2003-02-11,491529,Tuesday,W,,2003,2,7
2003-02-12,434184,Wednesday,W,,2003,2,7
2003-02-13,496115,Thursday,W,,2003,2,7
2003-02-14,492983,Friday,W,,2003,2,7
2003-02-15,225579,Saturday,A,,2003,2,7
2003-02-16,156246,Sunday,U,,2003,2,7
2003-02-17,371733,Monday,W,,2003,2,8
2003-02-18,501840,Tuesday,W,,2003,2,8
2003-02-19,502155,Wednesday,W,,2003,2,8
2003-02-20,507690,Thursday,W,,2003,2,8
2003-02-21,498885,Friday,W,,2003,2,8
2003-02-22,229492,Saturday,A,,2003,2,8
2003-02-23,154278,Sunday,U,,2003,2,8
2003-02-24,476359,Monday,W,,2003,2,9
2003-02-25,475120,Tuesday,W,,2003,2,9
2003-02-26,488490,Wednesday,W,,2003,2,9
2003-02-27,497215,Thursday,W,,2003,2,9
2003-02-28,495854,Friday,W,,2003,2,9
2003-03-01,241713,Saturday,A,,2003,3,9
2003-03-02,151203,Sunday,U,,2003,3,9
2003-03-03,444237,Monday,W,,2003,3,10
2003-03-04,502940,Tuesday,W,,2003,3,10
2003-03-05,484588,Wednesday,W,,2003,3,10
2003-03-06,476112,Thursday,W,,2003,3,10
2003-03-07,484874,Friday,W,,2003,3,10
2003-03-08,227820,Saturday,A,,2003,3,10
2003-03-09,147613,Sunday,U,,2003,3,10
2003-03-10,476046,Monday,W,,2003,3,11
2003-03-11,498783,Tuesday,W,,2003,3,11
2003-03-12,501521,Wednesday,W,,2003,3,11
2003-03-13,506138,Thursday,W,,2003,3,11
2003-03-14,510686,Friday,W,,2003,3,11
2003-03-15,316656,Saturday,A,,2003,3,11
2003-03-16,195384,Sunday,U,,2003,3,11
2003-03-17,496251,Monday,W,,2003,3,12
2003-03-18,494793,Tuesday,W,,2003,3,12
2003-03-19,487038,Wednesday,W,,2003,3,12
2003-03-20,493229,Thursday,W,,2003,3,12
2003-03-21,488510,Friday,W,,2003,3,12
2003-03-22,242597,Saturday,A,,2003,3,12
2003-03-23,178943,Sunday,U,,2003,3,12
2003-03-24,484771,Monday,W,,2003,3,13
2003-03-25,493435,Tuesday,W,,2003,3,13
2003-03-26,493713,Wednesday,W,,2003,3,13
2003-03-27,492677,Thursday,W,,2003,3,13
2003-03-28,458292,Friday,W,,2003,3,13
2003-03-29,232665,Saturday,A,,2003,3,13
2003-03-30,158597,Sunday,U,,2003,3,13
2003-03-31,479530,Monday,W,,2003,3,14
2003-04-01,500883,Tuesday,W,,2003,4,14
2003-04-02,500295,Wednesday,W,,2003,4,14
2003-04-03,491348,Thursday,W,,2003,4,14
2003-04-04,475383,Friday,W,,2003,4,14
2003-04-05,243565,Saturday,A,,2003,4,14
2003-04-06,156404,Sunday,U,,2003,4,14
2003-04-07,469204,Monday,W,,2003,4,15
2003-04-08,497734,Tuesday,W,,2003,4,15
2003-04-09,507871,Wednesday,W,,2003,4,15
2003-04-10,518074,Thursday,W,,2003,4,15
2003-04-11,498479,Friday,W,,2003,4,15
2003-04-12,266684,Saturday,A,,2003,4,15
2003-04-13,182202,Sunday,U,,2003,4,15
2003-04-14,492509,Monday,W,,2003,4,16
2003-04-15,503287,Tuesday,W,,2003,4,16
2003-04-16,479883,Wednesday,W,,2003,4,16
2003-04-17,467729,Thursday,W,,2003,4,16
2003-04-18,400163,Friday,W,,2003,4,16
2003-04-19,218642,Saturday,A,,2003,4,16
2003-04-20,143070,Sunday,U,,2003,4,16
2003-04-21,475056,Monday,W,,2003,4,17
2003-04-22,512368,Tuesday,W,,2003,4,17
2003-04-23,508819,Wednesday,W,,2003,4,17
2003-04-24,514639,Thursday,W,,2003,4,17
2003-04-25,493861,Friday,W,,2003,4,17
2003-04-26,249567,Saturday,A,,2003,4,17
2003-04-27,174868,Sunday,U,,2003,4,17
2003-04-28,483108,Monday,W,,2003,4,18
2003-04-29,494298,Tuesday,W,,2003,4,18
2003-04-30,471034,Wednesday,W,,2003,4,18
2003-05-01,495569,Thursday,W,,2003,5,18
2003-05-02,511585,Friday,W,,2003,5,18
2003-05-03,278498,Saturday,A,,2003,5,18
2003-05-04,177897,Sunday,U,,2003,5,18
2003-05-05,504632,Monday,W,,2003,5,19
2003-05-06,519731,Tuesday,W,,2003,5,19
2003-05-07,506531,Wednesday,W,,2003,5,19
2003-05-08,502211,Thursday,W,,2003,5,19
2003-05-09,511789,Friday,W,,2003,5,19
2003-05-10,250504,Saturday,A,,2003,5,19
2003-05-11,160496,Sunday,U,,2003,5,19
2003-05-12,481787,Monday,W,,2003,5,20
2003-05-13,500052,Tuesday,W,,2003,5,20
2003-05-14,483982,Wednesday,W,,2003,5,20
2003-05-15,496584,Thursday,W,,2003,5,20
2003-05-16,489552,Friday,W,,2003,5,20
2003-05-17,252882,Saturday,A,,2003,5,20
2003-05-18,172498,Sunday,U,,2003,5,20
2003-05-19,481050,Monday,W,,2003,5,21
2003-05-20,493368,Tuesday,W,,2003,5,21
2003-05-21,491924,Wednesday,W,,2003,5,21
2003-05-22,490368,Thursday,W,,2003,5,21
2003-05-23,477487,Friday,W,,2003,5,21
2003-05-24,249849,Saturday,A,,2003,5,21
2003-05-25,185449,Sunday,U,,2003,5,21
2003-05-26,185911,Monday,U,Memorial Day,2003,5,22
2003-05-27,496103,Tuesday,W,,2003,5,22
2003-05-28,486891,Wednesday,W,,2003,5,22
2003-05-29,494051,Thursday,W,,2003,5,22
2003-05-30,509230,Friday,W,,2003,5,22
2003-05-31,264012,Saturday,A,,2003,5,22
2003-06-01,203561,Sunday,U,,2003,6,22
2003-06-02,483922,Monday,W,,2003,6,23
2003-06-03,506456,Tuesday,W,,2003,6,23
2003-06-04,510717,Wednesday,W,,2003,6,23
2003-06-05,516582,Thursday,W,,2003,6,23
2003-06-06,510898,Friday,W,,2003,6,23
2003-06-07,293940,Saturday,A,,2003,6,23
2003-06-08,190231,Sunday,U,,2003,6,23
2003-06-09,490363,Monday,W,,2003,6,24
2003-06-10,495064,Tuesday,W,,2003,6,24
2003-06-11,503770,Wednesday,W,,2003,6,24
2003-06-12,501978,Thursday,W,,2003,6,24
2003-06-13,492105,Friday,W,,2003,6,24
2003-06-14,265584,Saturday,A,,2003,6,24
2003-06-15,184085,Sunday,U,,2003,6,24
2003-06-16,482479,Monday,W,,2003,6,25
2003-06-17,499104,Tuesday,W,,2003,6,25
2003-06-18,487955,Wednesday,W,,2003,6,25
2003-06-19,494709,Thursday,W,,2003,6,25
2003-06-20,507236,Friday,W,,2003,6,25
2003-06-21,287050,Saturday,A,,2003,6,25
2003-06-22,200894,Sunday,U,,2003,6,25
2003-06-23,471684,Monday,W,,2003,6,26
2003-06-24,514981,Tuesday,W,,2003,6,26
2003-06-25,501145,Wednesday,W,,2003,6,26
2003-06-26,498473,Thursday,W,,2003,6,26
2003-06-27,548672,Friday,W,,2003,6,26
2003-06-28,290591,Saturday,A,,2003,6,26
2003-06-29,273654,Sunday,U,,2003,6,26
2003-06-30,507779,Monday,W,,2003,6,27
2003-07-01,526315,Tuesday,W,,2003,7,27
2003-07-02,531296,Wednesday,W,,2003,7,27
2003-07-03,656184,Thursday,W,,2003,7,27
2003-07-04,288703,Friday,U,Independence Day,2003,7,27
2003-07-05,301501,Saturday,A,,2003,7,27
2003-07-06,223426,Sunday,U,,2003,7,27
2003-07-07,472562,Monday,W,,2003,7,28
2003-07-08,481106,Tuesday,W,,2003,7,28
2003-07-09,497068,Wednesday,W,,2003,7,28
2003-07-10,509933,Thursday,W,,2003,7,28
2003-07-11,510733,Friday,W,,2003,7,28
2003-07-12,281454,Saturday,A,,2003,7,28
2003-07-13,213320,Sunday,U,,2003,7,28
2003-07-14,507212,Monday,W,,2003,7,29
2003-07-15,513032,Tuesday,W,,2003,7,29
2003-07-16,496205,Wednesday,W,,2003,7,29
2003-07-17,481058,Thursday,W,,2003,7,29
2003-07-18,489922,Friday,W,,2003,7,29
2003-07-19,269324,Saturday,A,,2003,7,29
2003-07-20,185900,Sunday,U,,2003,7,29
2003-07-21,479969,Monday,W,,2003,7,30
2003-07-22,490357,Tuesday,W,,2003,7,30
2003-07-23,516315,Wednesday,W,,2003,7,30
2003-07-24,516416,Thursday,W,,2003,7,30
2003-07-25,491114,Friday,W,,2003,7,30
2003-07-26,259338,Saturday,A,,2003,7,30
2003-07-27,184721,Sunday,U,,2003,7,30
2003-07-28,467164,Monday,W,,2003,7,31
2003-07-29,510717,Tuesday,W,,2003,7,31
2003-07-30,511540,Wednesday,W,,2003,7,31
2003-07-31,512361,Thursday,W,,2003,7,31
2003-08-01,502246,Friday,W,,2003,8,31
2003-08-02,331942,Saturday,A,,2003,8,31
2003-08-03,203308,Sunday,U,,2003,8,31
2003-08-04,485497,Monday,W,,2003,8,32
2003-08-05,498387,Tuesday,W,,2003,8,32
2003-08-06,482900,Wednesday,W,,2003,8,32
2003-08-07,484669,Thursday,W,,2003,8,32
2003-08-08,484507,Friday,W,,2003,8,32
2003-08-09,308228,Saturday,A,,2003,8,32
2003-08-10,203217,Sunday,U,,2003,8,32
2003-08-11,470465,Monday,W,,2003,8,33
2003-08-12,493967,Tuesday,W,,2003,8,33
2003-08-13,509898,Wednesday,W,,2003,8,33
2003-08-14,491785,Thursday,W,,2003,8,33
2003-08-15,499677,Friday,W,,2003,8,33
2003-08-16,301342,Saturday,A,,2003,8,33
2003-08-17,241085,Sunday,U,,2003,8,33
2003-08-18,464078,Monday,W,,2003,8,34
2003-08-19,479185,Tuesday,W,,2003,8,34
2003-08-20,470636,Wednesday,W,,2003,8,34
2003-08-21,466859,Thursday,W,,2003,8,34
2003-08-22,478176,Friday,W,,2003,8,34
2003-08-23,259780,Saturday,A,,2003,8,34
2003-08-24,188535,Sunday,U,,2003,8,34
2003-08-25,465671,Monday,W,,2003,8,35
2003-08-26,475694,Tuesday,W,,2003,8,35
2003-08-27,480466,Wednesday,W,,2003,8,35
2003-08-28,480316,Thursday,W,,2003,8,35
2003-08-29,501941,Friday,W,,2003,8,35
2003-08-30,281721,Saturday,A,,2003,8,35
2003-08-31,201332,Sunday,U,,2003,8,35
2003-09-01,165391,Monday,U,Labor Day,2003,9,36
2003-09-02,538476,Tuesday,W,,2003,9,36
2003-09-03,539684,Wednesday,W,,2003,9,36
2003-09-04,541397,Thursday,W,,2003,9,36
2003-09-05,526833,Friday,W,,2003,9,36
2003-09-06,277189,Saturday,A,,2003,9,36
2003-09-07,185040,Sunday,U,,2003,9,36
2003-09-08,517072,Monday,W,,2003,9,37
2003-09-09,525051,Tuesday,W,,2003,9,37
2003-09-10,535982,Wednesday,W,,2003,9,37
2003-09-11,530898,Thursday,W,,2003,9,37
2003-09-12,539561,Friday,W,,2003,9,37
2003-09-13,290949,Saturday,A,,2003,9,37
2003-09-14,195361,Sunday,U,,2003,9,37
2003-09-15,542381,Monday,W,,2003,9,38
2003-09-16,550711,Tuesday,W,,2003,9,38
2003-09-17,550839,Wednesday,W,,2003,9,38
2003-09-18,537315,Thursday,W,,2003,9,38
2003-09-19,533291,Friday,W,,2003,9,38
2003-09-20,281151,Saturday,A,,2003,9,38
2003-09-21,191780,Sunday,U,,2003,9,38
2003-09-22,529663,Monday,W,,2003,9,39
2003-09-23,543928,Tuesday,W,,2003,9,39
2003-09-24,534304,Wednesday,W,,2003,9,39
2003-09-25,538053,Thursday,W,,2003,9,39
2003-09-26,534429,Friday,W,,2003,9,39
2003-09-27,297419,Saturday,A,,2003,9,39
2003-09-28,196499,Sunday,U,,2003,9,39
2003-09-29,528921,Monday,W,,2003,9,40
2003-09-30,528958,Tuesday,W,,2003,9,40
2003-10-01,534638,Wednesday,W,,2003,10,40
2003-10-02,532455,Thursday,W,,2003,10,40
2003-10-03,554326,Friday,W,,2003,10,40
2003-10-04,318302,Saturday,A,,2003,10,40
2003-10-05,196564,Sunday,U,,2003,10,40
2003-10-06,513246,Monday,W,,2003,10,41
2003-10-07,580836,Tuesday,W,,2003,10,41
2003-10-08,575366,Wednesday,W,,2003,10,41
2003-10-09,540175,Thursday,W,,2003,10,41
2003-10-10,549365,Friday,W,,2003,10,41
2003-10-11,304288,Saturday,A,,2003,10,41
2003-10-12,291440,Sunday,U,,2003,10,41
2003-10-13,454652,Monday,W,,2003,10,42
2003-10-14,573891,Tuesday,W,,2003,10,42
2003-10-15,590693,Wednesday,W,,2003,10,42
2003-10-16,540147,Thursday,W,,2003,10,42
2003-10-17,540440,Friday,W,,2003,10,42
2003-10-18,300727,Saturday,A,,2003,10,42
2003-10-19,200200,Sunday,U,,2003,10,42
2003-10-20,524755,Monday,W,,2003,10,43
2003-10-21,535007,Tuesday,W,,2003,10,43
2003-10-22,531469,Wednesday,W,,2003,10,43
2003-10-23,534604,Thursday,W,,2003,10,43
2003-10-24,530691,Friday,W,,2003,10,43
2003-10-25,276126,Saturday,A,,2003,10,43
2003-10-26,192372,Sunday,U,,2003,10,43
2003-10-27,515093,Monday,W,,2003,10,44
2003-10-28,523915,Tuesday,W,,2003,10,44
2003-10-29,529405,Wednesday,W,,2003,10,44
2003-10-30,541638,Thursday,W,,2003,10,44
2003-10-31,521662,Friday,W,,2003,10,44
2003-11-01,256969,Saturday,A,,2003,11,44
2003-11-02,178798,Sunday,U,,2003,11,44
2003-11-03,510040,Monday,W,,2003,11,45
2003-11-04,523067,Tuesday,W,,2003,11,45
2003-11-05,530377,Wednesday,W,,2003,11,45
2003-11-06,535237,Thursday,W,,2003,11,45
2003-11-07,515345,Friday,W,,2003,11,45
2003-11-08,266233,Saturday,A,,2003,11,45
2003-11-09,184063,Sunday,U,,2003,11,45
2003-11-10,503089,Monday,W,,2003,11,46
2003-11-11,450515,Tuesday,W,,2003,11,46
2003-11-12,520754,Wednesday,W,,2003,11,46
2003-11-13,511639,Thursday,W,,2003,11,46
2003-11-14,524940,Friday,W,,2003,11,46
2003-11-15,277333,Saturday,A,,2003,11,46
2003-11-16,184758,Sunday,U,,2003,11,46
2003-11-17,513218,Monday,W,,2003,11,47
2003-11-18,504774,Tuesday,W,,2003,11,47
2003-11-19,524519,Wednesday,W,,2003,11,47
2003-11-20,529736,Thursday,W,,2003,11,47
2003-11-21,519631,Friday,W,,2003,11,47
2003-11-22,300101,Saturday,A,,2003,11,47
2003-11-23,168069,Sunday,U,,2003,11,47
2003-11-24,484531,Monday,W,,2003,11,48
2003-11-25,500390,Tuesday,W,,2003,11,48
2003-11-26,480711,Wednesday,W,,2003,11,48
2003-11-27,127179,Thursday,U,Thanksgiving Day,2003,11,48
2003-11-28,285698,Friday,W,,2003,11,48
2003-11-29,220720,Saturday,A,,2003,11,48
2003-11-30,180605,Sunday,U,,2003,11,48
2003-12-01,499057,Monday,W,,2003,12,49
2003-12-02,502635,Tuesday,W,,2003,12,49
2003-12-03,509181,Wednesday,W,,2003,12,49
2003-12-04,506491,Thursday,W,,2003,12,49
2003-12-05,503462,Friday,W,,2003,12,49
2003-12-06,270934,Saturday,A,,2003,12,49
2003-12-07,178372,Sunday,U,,2003,12,49
2003-12-08,486325,Monday,W,,2003,12,50
2003-12-09,493274,Tuesday,W,,2003,12,50
2003-12-10,495934,Wednesday,W,,2003,12,50
2003-12-11,490728,Thursday,W,,2003,12,50
2003-12-12,477870,Friday,W,,2003,12,50
2003-12-13,253543,Saturday,A,,2003,12,50
2003-12-14,174223,Sunday,U,,2003,12,50
2003-12-15,471912,Monday,W,,2003,12,51
2003-12-16,478420,Tuesday,W,,2003,12,51
2003-12-17,476199,Wednesday,W,,2003,12,51
2003-12-18,471057,Thursday,W,,2003,12,51
2003-12-19,461346,Friday,W,,2003,12,51
2003-12-20,239952,Saturday,A,,2003,12,51
2003-12-21,181696,Sunday,U,,2003,12,51
2003-12-22,421588,Monday,W,,2003,12,52
2003-12-23,403703,Tuesday,W,,2003,12,52
2003-12-24,276892,Wednesday,W,,2003,12,52
2003-12-25,83831,Thursday,U,Christmas Day,2003,12,52
2003-12-26,266468,Friday,W,,2003,12,52
2003-12-27,193344,Saturday,A,,2003,12,52
2003-12-28,148236,Sunday,U,,2003,12,52
2003-12-29,383385,Monday,W,,2003,12,1
2003-12-30,393813,Tuesday,W,,2003,12,1
2003-12-31,357652,Wednesday,W,,2003,12,1
2004-01-01,144401,Thursday,U,New Year's Day,2004,1,1
2004-01-02,350084,Friday,W,,2004,1,1
2004-01-03,207577,Saturday,A,,2004,1,1
2004-01-04,135170,Sunday,U,,2004,1,1
2004-01-05,455311,Monday,W,,2004,1,2
2004-01-06,428544,Tuesday,W,,2004,1,2
2004-01-07,445061,Wednesday,W,,2004,1,2
2004-01-08,462150,Thursday,W,,2004,1,2
2004-01-09,465161,Friday,W,,2004,1,2
2004-01-10,217168,Saturday,A,,2004,1,2
2004-01-11,149407,Sunday,U,,2004,1,2
2004-01-12,488719,Monday,W,,2004,1,3
2004-01-13,495241,Tuesday,W,,2004,1,3
2004-01-14,490975,Wednesday,W,,2004,1,3
2004-01-15,490427,Thursday,W,,2004,1,3
2004-01-16,479795,Friday,W,,2004,1,3
